[ 03-21-2017 11:25:58 pm ]  Got fs: {"isFile":false,"isDirectory":true,"name":"","fullPath":"/","filesystem":"<FileSystem: sdcard>","nativeURL":"file:///storage/emulated/0/"}
[ 03-21-2017 11:25:12 pm ]  Parsing 2DE
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Got Seat Belts 03FFC0000000FFC0
[ 03-21-2017 11:25:12 pm ]  Parsing 280
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Parsing 1CA
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Got target braking 0000000000030A
[ 03-21-2017 11:25:12 pm ]  Parsing 1CB
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Got Headlight status: 0200FF1D2000
[ 03-21-2017 11:25:12 pm ]  Parsing 625
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Parsing 216
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Parsing 02A
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Parsing 215
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Parsing 1F9
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Sent ATCRA
[ 03-21-2017 11:25:12 pm ]  Sent ATCRA
[ 03-21-2017 11:25:12 pm ]  Sent ATAR
[ 03-21-2017 11:25:12 pm ]  Sent ATAR
[ 03-21-2017 11:25:12 pm ]  Sent X
[ 03-21-2017 11:25:12 pm ]  Parsing STO
[ 03-21-2017 11:25:12 pm ]  Sent X
[ 03-21-2017 11:25:12 pm ]  Got Parking Brake 1602FD
[ 03-21-2017 11:25:12 pm ]  Parsing 58A
[ 03-21-2017 11:25:12 pm ]  Sent ATMA
[ 03-21-2017 11:25:12 pm ]  Got Parking Brake 1602FD
[ 03-21-2017 11:25:12 pm ]  Parsing 58A
[ 03-21-2017 11:25:11 pm ]  Sent ATMA
[ 03-21-2017 11:25:11 pm ]  Got Parking Brake 1602FD
[ 03-21-2017 11:25:11 pm ]  Parsing 58A
[ 03-21-2017 11:25:11 pm ]  Sent ATMA
[ 03-21-2017 11:25:11 pm ]  Got maybe important 5A9 851EA00E83700000
[ 03-21-2017 11:25:11 pm ]  Parsing 5A9
[ 03-21-2017 11:25:11 pm ]  Sent ATMA
[ 03-21-2017 11:25:11 pm ]  Sent ATCRA5BX
[ 03-21-2017 11:25:11 pm ]  Sent ATCRA5BX
[ 03-21-2017 11:25:11 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:11 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:11 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:11 pm ]  Parsing 0C 
[ 03-21-2017 11:25:11 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:11 pm ]  Sent ATAR
[ 03-21-2017 11:25:11 pm ]  Sent ATAR
[ 03-21-2017 11:25:11 pm ]  Watching CAN for known messages
[ 03-21-2017 11:25:11 pm ]  Completed command sequence, took 3890ms
[ 03-21-2017 11:25:10 pm ]  Sent 03221230
[ 03-21-2017 11:25:10 pm ]  Got 793 0562123000450000
[ 03-21-2017 11:25:10 pm ]  Parsing 793
[ 03-21-2017 11:25:10 pm ]  Sent 03221230
[ 03-21-2017 11:25:10 pm ]  Sent 03221210
[ 03-21-2017 11:25:10 pm ]  Got 793 0562121001020000
[ 03-21-2017 11:25:10 pm ]  Parsing 793
[ 03-21-2017 11:25:10 pm ]  Sent 03221210
[ 03-21-2017 11:25:10 pm ]  Sent ATFCSH792
[ 03-21-2017 11:25:10 pm ]  Sent ATFCSH792
[ 03-21-2017 11:25:10 pm ]  Sent ATSH792
[ 03-21-2017 11:25:10 pm ]  Sent ATSH792
[ 03-21-2017 11:25:10 pm ]  Sent 022110
[ 03-21-2017 11:25:10 pm ]  Got 765 210000F00000FFFF
[ 03-21-2017 11:25:09 pm ]  Parsing 765
[ 03-21-2017 11:25:09 pm ]  Sent 022110
[ 03-21-2017 11:25:09 pm ]  Got 765 100B611000000000
[ 03-21-2017 11:25:09 pm ]  Parsing 765
[ 03-21-2017 11:25:09 pm ]  Sent 022110
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSH745
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSH745
[ 03-21-2017 11:25:09 pm ]  Sent ATSH745
[ 03-21-2017 11:25:09 pm ]  Sent ATSH745
[ 03-21-2017 11:25:09 pm ]  Sent 022101
[ 03-21-2017 11:25:09 pm ]  Got 763 21000000010E1A00
[ 03-21-2017 11:25:09 pm ]  Parsing 763
[ 03-21-2017 11:25:09 pm ]  Sent 022101
[ 03-21-2017 11:25:09 pm ]  Got 763 1082610100000000
[ 03-21-2017 11:25:09 pm ]  Parsing 763
[ 03-21-2017 11:25:09 pm ]  Sent 022101
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSD300100
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSD300100
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:09 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:09 pm ]  Sent ATSH743
[ 03-21-2017 11:25:09 pm ]  Sent ATSH743
[ 03-21-2017 11:25:09 pm ]  Sent 022104
[ 03-21-2017 11:25:09 pm ]  Got 7BB cell voltage  220E0E00FFFFFFFF
[ 03-21-2017 11:25:09 pm ]  Parsing 7BB
[ 03-21-2017 11:25:09 pm ]  Sent 022104
[ 03-21-2017 11:25:09 pm ]  Got 7BB cell voltage  212411022B10023A
[ 03-21-2017 11:25:09 pm ]  Parsing 7BB
[ 03-21-2017 11:25:09 pm ]  Sent 022104
[ 03-21-2017 11:25:09 pm ]  Got 7BB cell voltage  1010610402171202
[ 03-21-2017 11:25:09 pm ]  Parsing 7BB
[ 03-21-2017 11:25:09 pm ]  Sent 022104
[ 03-21-2017 11:25:08 pm ]  Sent 022101
[ 03-21-2017 11:25:08 pm ]  Got 7BB cell voltage  2500089D49800005
[ 03-21-2017 11:25:08 pm ]  Parsing 7BB
[ 03-21-2017 11:25:08 pm ]  Sent 022101
[ 03-21-2017 11:25:08 pm ]  Got 7BB cell voltage  245C1C54000CC8A1
[ 03-21-2017 11:25:08 pm ]  Parsing 7BB
[ 03-21-2017 11:25:08 pm ]  Sent 022101
[ 03-21-2017 11:25:08 pm ]  Got battery volts: 389
[ 03-21-2017 11:25:08 pm ]  Got 7BB cell voltage  2397F4387E038E00
[ 03-21-2017 11:25:08 pm ]  Parsing 7BB
[ 03-21-2017 11:25:08 pm ]  Sent 022101
[ 03-21-2017 11:25:08 pm ]  Got 7BB cell voltage  22FFFFFF04742AF8
[ 03-21-2017 11:25:08 pm ]  Parsing 7BB
[ 03-21-2017 11:25:08 pm ]  Sent 022101
[ 03-21-2017 11:25:08 pm ]  Got 7BB cell voltage  210289FFFFFC78FF
[ 03-21-2017 11:25:08 pm ]  Parsing 7BB
[ 03-21-2017 11:25:08 pm ]  Sent 022101
[ 03-21-2017 11:25:08 pm ]  Got 7BB cell voltage  10296101000000E1
[ 03-21-2017 11:25:08 pm ]  Parsing 7BB
[ 03-21-2017 11:25:08 pm ]  Sent 022101
[ 03-21-2017 11:25:08 pm ]  Sent ATFCSH79B
[ 03-21-2017 11:25:08 pm ]  Sent ATFCSH79B
[ 03-21-2017 11:25:08 pm ]  Sent ATSH79B
[ 03-21-2017 11:25:08 pm ]  Sent ATSH79B
[ 03-21-2017 11:25:08 pm ]  Sent 0210C0
[ 03-21-2017 11:25:07 pm ]  Got 79A 0250C00000000000
[ 03-21-2017 11:25:07 pm ]  Got 79A 0250C00000000000
[ 03-21-2017 11:25:07 pm ]  Parsing 79A
[ 03-21-2017 11:25:07 pm ]  Sent 0210C0
[ 03-21-2017 11:25:07 pm ]  Sent ATFCSM1
[ 03-21-2017 11:25:07 pm ]  Sent ATFCSM1
[ 03-21-2017 11:25:07 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:07 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:07 pm ]  Sent ATFCSH797
[ 03-21-2017 11:25:07 pm ]  Sent ATFCSH797
[ 03-21-2017 11:25:07 pm ]  Sent ATSH797
[ 03-21-2017 11:25:07 pm ]  Sent ATSH797
[ 03-21-2017 11:25:07 pm ]  Sent ATCAF0
[ 03-21-2017 11:25:07 pm ]  Sent ATCAF0
[ 03-21-2017 11:25:07 pm ]  Sent ATL0
[ 03-21-2017 11:25:07 pm ]  Sent ATL0
[ 03-21-2017 11:25:07 pm ]  Sent ATE0
[ 03-21-2017 11:25:07 pm ]  Sent ATE0
[ 03-21-2017 11:25:07 pm ]  Sent ATAR
[ 03-21-2017 11:25:07 pm ]  Sent ATAR
[ 03-21-2017 11:25:07 pm ]  Sent ATAR
[ 03-21-2017 11:25:07 pm ]  Sent ATAR
[ 03-21-2017 11:25:07 pm ]  Connected to 00:1D:A5:00:12:4A
[ 03-21-2017 11:25:07 pm ]  Sending 27 commands
[ 03-21-2017 11:25:07 pm ]  Completed command sequence, took 4573ms, received 138 messages, 11 force send requests
[ 03-21-2017 11:25:07 pm ]  Sent ATBD
[ 03-21-2017 11:25:07 pm ]  Parsing 0B 
[ 03-21-2017 11:25:07 pm ]  Sent ATBD
[ 03-21-2017 11:25:07 pm ]  undefined
[ 03-21-2017 11:25:07 pm ]  Setting history point
[ 03-21-2017 11:25:06 pm ]  Sent X
[ 03-21-2017 11:25:06 pm ]  Parsing STO
[ 03-21-2017 11:25:06 pm ]  Sent X
[ 03-21-2017 11:25:06 pm ]  Got tire pressures 00000000000000
[ 03-21-2017 11:25:06 pm ]  Parsing 385
[ 03-21-2017 11:25:06 pm ]  Sent ATMA
[ 03-21-2017 11:25:06 pm ]  Got tire pressures 00000000000000
[ 03-21-2017 11:25:06 pm ]  Parsing 385
[ 03-21-2017 11:25:06 pm ]  Sent ATMA
[ 03-21-2017 11:25:06 pm ]  Got tire pressures 00000000000000
[ 03-21-2017 11:25:06 pm ]  Parsing 385
[ 03-21-2017 11:25:06 pm ]  Sent ATMA
[ 03-21-2017 11:25:06 pm ]  Got tire pressures 00000000000000
[ 03-21-2017 11:25:06 pm ]  Parsing 385
[ 03-21-2017 11:25:06 pm ]  Sent ATMA
[ 03-21-2017 11:25:06 pm ]  Sent ATCRA38X
[ 03-21-2017 11:25:06 pm ]  Sent ATCRA38X
[ 03-21-2017 11:25:06 pm ]  Sent ATCF38F
[ 03-21-2017 11:25:06 pm ]  Sent ATCF38F
[ 03-21-2017 11:25:06 pm ]  Sent X
[ 03-21-2017 11:25:06 pm ]  Parsing STO
[ 03-21-2017 11:25:06 pm ]  Sent X
[ 03-21-2017 11:25:06 pm ]  Got Turn Signal status: 0006180000000000
[ 03-21-2017 11:25:06 pm ]  Parsing 60D
[ 03-21-2017 11:25:06 pm ]  Sent X
[ 03-21-2017 11:25:06 pm ]  Got Headlight status: 0200FF1D2000
[ 03-21-2017 11:25:06 pm ]  Parsing 625
[ 03-21-2017 11:25:06 pm ]  Sent X
[ 03-21-2017 11:25:05 pm ]  Got Turn Signal status: 0006180000000000
[ 03-21-2017 11:25:05 pm ]  Parsing 60D
[ 03-21-2017 11:25:05 pm ]  Sent ATMA
[ 03-21-2017 11:25:05 pm ]  Got Headlight status: 0200FF1D2000
[ 03-21-2017 11:25:05 pm ]  Parsing 625
[ 03-21-2017 11:25:05 pm ]  Sent ATMA
[ 03-21-2017 11:25:05 pm ]  Sent ATCRA6XX
[ 03-21-2017 11:25:05 pm ]  Sent ATCRA6XX
[ 03-21-2017 11:25:05 pm ]  Sent ATCF62F
[ 03-21-2017 11:25:05 pm ]  Sent ATCF62F
[ 03-21-2017 11:25:05 pm ]  Sent X
[ 03-21-2017 11:25:05 pm ]  Parsing STO
[ 03-21-2017 11:25:05 pm ]  Sent X
[ 03-21-2017 11:25:05 pm ]  Got Cruise Control 00000080FF000000
[ 03-21-2017 11:25:05 pm ]  Got Cruise Control 00000080FF000000
[ 03-21-2017 11:25:05 pm ]  Parsing 551
[ 03-21-2017 11:25:05 pm ]  Sent X
[ 03-21-2017 11:25:05 pm ]  Got Climate data 0108801204000000
[ 03-21-2017 11:25:05 pm ]  Parsing 54B
[ 03-21-2017 11:25:05 pm ]  Sent ATMA
[ 03-21-2017 11:25:04 pm ]  Sent ATCRA5XX
[ 03-21-2017 11:25:04 pm ]  Sent ATCRA5XX
[ 03-21-2017 11:25:04 pm ]  Sent ATCF54F
[ 03-21-2017 11:25:04 pm ]  Sent ATCF54F
[ 03-21-2017 11:25:04 pm ]  Sent ATAR
[ 03-21-2017 11:25:04 pm ]  Sent ATAR
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Parsing 0A 
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Parsing STO
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Parsing BUF
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Got Headlight status: 02
[ 03-21-2017 11:25:04 pm ]  Parsing 625
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Parsing 216
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Parsing 215
[ 03-21-2017 11:25:04 pm ]  Sent ATBD
[ 03-21-2017 11:25:04 pm ]  Parsing 2DE
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Parsing 130
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Parsing 285
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Got distance traveled 00000000000042C8
[ 03-21-2017 11:25:04 pm ]  Parsing 284
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Got target braking 0000000000028F
[ 03-21-2017 11:25:04 pm ]  Parsing 1CB
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Parsing 1CA
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Got turning angle! EEFF000770
[ 03-21-2017 11:25:04 pm ]  Parsing 002
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Parsing 300
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Parsing 5E4
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Parsing 50D
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Got available regen 50281900
[ 03-21-2017 11:25:04 pm ]  Parsing 260
[ 03-21-2017 11:25:04 pm ]  Sent X
[ 03-21-2017 11:25:04 pm ]  Parsing 1F9
[ 03-21-2017 11:25:04 pm ]  Sent ATMA
[ 03-21-2017 11:25:04 pm ]  Got regen braking 00000001D7
[ 03-21-2017 11:25:04 pm ]  Parsing 1D5
[ 03-21-2017 11:25:04 pm ]  Sent ATMA
[ 03-21-2017 11:25:04 pm ]  Got motor Amps 0000000000002900
[ 03-21-2017 11:25:04 pm ]  Parsing 180
[ 03-21-2017 11:25:04 pm ]  Sent ATMA
[ 03-21-2017 11:25:04 pm ]  Got motor Volts 00000000000009
[ 03-21-2017 11:25:04 pm ]  Parsing 176
[ 03-21-2017 11:25:04 pm ]  Sent ATMA
[ 03-21-2017 11:25:04 pm ]  Parsing 174
[ 03-21-2017 11:25:04 pm ]  Sent ATMA
[ 03-21-2017 11:25:04 pm ]  Sent ATCRA
[ 03-21-2017 11:25:04 pm ]  Sent ATCRA
[ 03-21-2017 11:25:04 pm ]  Sent ATAR
[ 03-21-2017 11:25:04 pm ]  Sent ATAR
[ 03-21-2017 11:25:03 pm ]  Sent X
[ 03-21-2017 11:25:03 pm ]  Parsing STO
[ 03-21-2017 11:25:03 pm ]  Sent X
[ 03-21-2017 11:25:03 pm ]  Got Parking Brake 1602FD
[ 03-21-2017 11:25:03 pm ]  Parsing 58A
[ 03-21-2017 11:25:03 pm ]  Sent ATMA
[ 03-21-2017 11:25:03 pm ]  Got maybe important 5A9 851EA00E83700000
[ 03-21-2017 11:25:03 pm ]  Parsing 5A9
[ 03-21-2017 11:25:03 pm ]  Sent ATMA
[ 03-21-2017 11:25:03 pm ]  Got battery SOH: 70AC0641E0D25ACA
[ 03-21-2017 11:25:03 pm ]  Parsing 5B3
[ 03-21-2017 11:25:03 pm ]  Sent ATMA
[ 03-21-2017 11:25:03 pm ]  Got Parking Brake 1602FD
[ 03-21-2017 11:25:03 pm ]  Parsing 58A
[ 03-21-2017 11:25:03 pm ]  Sent ATMA
[ 03-21-2017 11:25:03 pm ]  Got Parking Brake 1602FD
[ 03-21-2017 11:25:03 pm ]  Parsing 58A
[ 03-21-2017 11:25:03 pm ]  Sent ATMA
[ 03-21-2017 11:25:03 pm ]  Sent ATCRA5BX
[ 03-21-2017 11:25:03 pm ]  Sent ATCRA5BX
[ 03-21-2017 11:25:03 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:03 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:03 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:03 pm ]  Parsing 0C 
[ 03-21-2017 11:25:03 pm ]  Sent ATCF5BB
[ 03-21-2017 11:25:02 pm ]  Sent ATBD
[ 03-21-2017 11:25:02 pm ]  Sent ATBD
[ 03-21-2017 11:25:02 pm ]  Watching CAN for known messages
[ 03-21-2017 11:25:02 pm ]  Completed command sequence, took 3092ms
[ 03-21-2017 11:25:02 pm ]  Sent 03221230
[ 03-21-2017 11:25:02 pm ]  Got 793 0562123000450000
[ 03-21-2017 11:25:02 pm ]  Parsing 793
[ 03-21-2017 11:25:02 pm ]  Sent 03221230
[ 03-21-2017 11:25:02 pm ]  Sent 03221210
[ 03-21-2017 11:25:02 pm ]  Got 793 0562121001020000
[ 03-21-2017 11:25:02 pm ]  Parsing 793
[ 03-21-2017 11:25:02 pm ]  Sent 03221210
[ 03-21-2017 11:25:02 pm ]  Sent ATFCSH792
[ 03-21-2017 11:25:02 pm ]  Sent ATFCSH792
[ 03-21-2017 11:25:02 pm ]  Sent ATSH792
[ 03-21-2017 11:25:02 pm ]  Sent ATSH792
[ 03-21-2017 11:25:02 pm ]  Sent 022110
[ 03-21-2017 11:25:02 pm ]  Got 765 210000F00000FFFF
[ 03-21-2017 11:25:02 pm ]  Parsing 765
[ 03-21-2017 11:25:02 pm ]  Sent 022110
[ 03-21-2017 11:25:01 pm ]  Got 765 100B611000000000
[ 03-21-2017 11:25:01 pm ]  Parsing 765
[ 03-21-2017 11:25:01 pm ]  Sent 022110
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSH745
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSH745
[ 03-21-2017 11:25:01 pm ]  Sent ATSH745
[ 03-21-2017 11:25:01 pm ]  Sent ATSH745
[ 03-21-2017 11:25:01 pm ]  Sent 022101
[ 03-21-2017 11:25:01 pm ]  Got 763 21000000010E1A00
[ 03-21-2017 11:25:01 pm ]  Parsing 763
[ 03-21-2017 11:25:01 pm ]  Sent 022101
[ 03-21-2017 11:25:01 pm ]  Got 763 1082610100000000
[ 03-21-2017 11:25:01 pm ]  Parsing 763
[ 03-21-2017 11:25:01 pm ]  Sent 022101
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSD300100
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSD300100
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:01 pm ]  Sent ATFCSH743
[ 03-21-2017 11:25:01 pm ]  Sent ATSH743
[ 03-21-2017 11:25:01 pm ]  Sent ATSH743
[ 03-21-2017 11:25:01 pm ]  Sent 022104
[ 03-21-2017 11:25:01 pm ]  Got 7BB cell voltage  220E0E00FFFFFFFF
[ 03-21-2017 11:25:01 pm ]  Parsing 7BB
[ 03-21-2017 11:25:01 pm ]  Sent 022104
[ 03-21-2017 11:25:01 pm ]  Got 7BB cell voltage  212411022B10023A
[ 03-21-2017 11:25:01 pm ]  Parsing 7BB
[ 03-21-2017 11:25:01 pm ]  Sent 022104
[ 03-21-2017 11:25:01 pm ]  Got 7BB cell voltage  1010610402161202
[ 03-21-2017 11:25:01 pm ]  Parsing 7BB
[ 03-21-2017 11:25:01 pm ]  Sent 022104
[ 03-21-2017 11:25:00 pm ]  Sent 022101
[ 03-21-2017 11:25:00 pm ]  Got 7BB cell voltage  2500089D49800001
[ 03-21-2017 11:25:00 pm ]  Parsing 7BB
[ 03-21-2017 11:25:00 pm ]  Sent 022101
[ 03-21-2017 11:25:00 pm ]  Got 7BB cell voltage  245C1C54000CC8C8
[ 03-21-2017 11:25:00 pm ]  Parsing 7BB
[ 03-21-2017 11:25:00 pm ]  Sent 022101
[ 03-21-2017 11:25:00 pm ]  Got battery volts: 389.01
[ 03-21-2017 11:25:00 pm ]  Got 7BB cell voltage  2397F5383E038E00
[ 03-21-2017 11:25:00 pm ]  Parsing 7BB
[ 03-21-2017 11:25:00 pm ]  Sent 022101
[ 03-21-2017 11:25:00 pm ]  Got 7BB cell voltage  22FFFFFF04702AF8
[ 03-21-2017 11:25:00 pm ]  Parsing 7BB
[ 03-21-2017 11:25:00 pm ]  Sent 022101
[ 03-21-2017 11:25:00 pm ]  Got 7BB cell voltage  210289FFFFFB9CFF
[ 03-21-2017 11:25:00 pm ]  Parsing 7BB
[ 03-21-2017 11:25:00 pm ]  Sent 022101
[ 03-21-2017 11:25:00 pm ]  Got 7BB cell voltage  10296101FFFFF806
[ 03-21-2017 11:25:00 pm ]  Parsing 7BB
[ 03-21-2017 11:25:00 pm ]  Sent 022101
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSH79B
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSH79B
[ 03-21-2017 11:25:00 pm ]  Sent ATSH79B
[ 03-21-2017 11:25:00 pm ]  Sent ATSH79B
[ 03-21-2017 11:25:00 pm ]  Sent 0210C0
[ 03-21-2017 11:25:00 pm ]  Got 79A 0250C00000000000
[ 03-21-2017 11:25:00 pm ]  Got 79A 0250C00000000000
[ 03-21-2017 11:25:00 pm ]  Parsing 79A
[ 03-21-2017 11:25:00 pm ]  Sent 0210C0
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSM1
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSM1
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSD300000
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSH797
[ 03-21-2017 11:25:00 pm ]  Sent ATFCSH797
[ 03-21-2017 11:25:00 pm ]  Sent ATSH797
[ 03-21-2017 11:25:00 pm ]  Sent ATSH797
[ 03-21-2017 11:25:00 pm ]  Sent ATCAF0
[ 03-21-2017 11:25:00 pm ]  Sent ATCAF0
[ 03-21-2017 11:25:00 pm ]  Sent ATL0
[ 03-21-2017 11:25:00 pm ]  Sent ATL0
[ 03-21-2017 11:24:59 pm ]  Sent ATE0
[ 03-21-2017 11:24:59 pm ]  Sent ATE0
[ 03-21-2017 11:24:59 pm ]  Sent ATAR
[ 03-21-2017 11:24:59 pm ]  Sent ATAR
[ 03-21-2017 11:24:59 pm ]  Sent ATAR
[ 03-21-2017 11:24:59 pm ]  Sent ATAR
[ 03-21-2017 11:24:59 pm ]  Connected to 00:1D:A5:00:12:4A
[ 03-21-2017 11:24:59 pm ]  Sending 27 commands
[ 03-21-2017 11:24:59 pm ]  Completed command sequence, took 5083ms, received 134 messages, 13 force send requests
[ 03-21-2017 11:24:59 pm ]  Sent ATBD
[ 03-21-2017 11:24:59 pm ]  Parsing 0B 
[ 03-21-2017 11:24:59 pm ]  Sent ATBD
[ 03-21-2017 11:24:59 pm ]  Sent X
[ 03-21-2017 11:24:59 pm ]  Parsing STO
[ 03-21-2017 11:24:59 pm ]  Sent X
[ 03-21-2017 11:24:59 pm ]  Got tire pressures 00000000000000
[ 03-21-2017 11:24:59 pm ]  Parsing 385
[ 03-21-2017 11:24:59 pm ]  Sent ATMA
[ 03-21-2017 11:24:59 pm ]  Got tire pressures 00000000000000
[ 03-21-2017 11:24:59 pm ]  Parsing 385
[ 03-21-2017 11:24:59 pm ]  Sent ATMA
[ 03-21-2017 11:24:58 pm ]  Got tire pressures 00000000000000
[ 03-21-2017 11:24:58 pm ]  Parsing 385
[ 03-21-2017 11:24:58 pm ]  Sent ATMA
[ 03-21-2017 11:24:58 pm ]  Sent ATCRA38X
[ 03-21-2017 11:24:58 pm ]  Sent ATCRA38X
[ 03-21-2017 11:24:58 pm ]  Sent ATCF38F
[ 03-21-2017 11:24:58 pm ]  Sent ATCF38F
[ 03-21-2017 11:24:58 pm ]  Got fs: {"isFile":false,"isDirectory":true,"name":"","fullPath":"/","filesystem":"<FileSystem: sdcard>","nativeURL":"file:///storage/emulated/0/"}
[ 03-21-2017 11:24:58 pm ]  Sent X
[ 03-21-2017 11:24:58 pm ]  Parsing STO
[ 03-21-2017 11:24:58 pm ]  Sent X
[ 03-21-2017 11:24:58 pm ]  Got Headlight status: 0200FF1D2000
[ 03-21-2017 11:24:58 pm ]  Parsing 625
[ 03-21-2017 11:24:58 pm ]  Sent ATMA
[ 03-21-2017 11:24:57 pm ]  Sent ATCRA6XX
[ 03-21-2017 11:24:57 pm ]  Sent ATCRA6XX
[ 03-21-2017 11:24:57 pm ]  Sent ATCF62F
[ 03-21-2017 11:24:57 pm ]  Sent ATCF62F
[ 03-21-2017 11:24:57 pm ]  Sent X
[ 03-21-2017 11:24:57 pm ]  Parsing STO
[ 03-21-2017 11:24:57 pm ]  Sent X
[ 03-21-2017 11:24:57 pm ]  Got Climate data 0108801204000000
[ 03-21-2017 11:24:57 pm ]  Parsing 54B
[ 03-21-2017 11:24:57 pm ]  Sent ATMA
[ 03-21-2017 11:24:57 pm ]  Parsing 54A
[ 03-21-2017 11:24:57 pm ]  Sent ATMA
[ 03-21-2017 11:24:57 pm ]  Got Cruise Control 00000080FF000000
[ 03-21-2017 11:24:57 pm ]  Got Cruise Control 00000080FF000000
[ 03-21-2017 11:24:57 pm ]  Parsing 551
[ 03-21-2017 11:24:57 pm ]  Sent ATMA
[ 03-21-2017 11:24:56 pm ]  Sent ATCRA5XX
[ 03-21-2017 11:24:56 pm ]  Sent ATCRA5XX
[ 03-21-2017 11:24:56 pm ]  Sent ATCF54F
[ 03-21-2017 11:24:56 pm ]  Sent ATCF54F
[ 03-21-2017 11:24:56 pm ]  Sent ATAR
[ 03-21-2017 11:24:56 pm ]  Sent ATAR
[ 03-21-2017 11:24:56 pm ]  Sent ATBD
[ 03-21-2017 11:24:56 pm ]  Parsing 05 
